Balanced Accuracy,Accuracy,AUROC,AUPRC,Precision,Recall,F1,Model Year
0.6465561530294208,0.827,0.724560742542042,0.2980740461264206,0.25949367088607594,0.422680412371134,0.32156862745098036,0
0.6064238613039871,0.816,0.7027544870955065,0.25912445820221724,0.23026315789473684,0.3431372549019608,0.2755905511811023,0
0.6646321209101478,0.83,0.7373359906992194,0.33606873562378475,0.30625,0.4537037037037037,0.36567164179104483,0
0.6829014360751757,0.831,0.7668695173229086,0.30943478318455714,0.2411764705882353,0.5061728395061729,0.32669322709163345,0
0.6780219780219781,0.824,0.7396642246642248,0.25380527869256403,0.2556818181818182,0.5,0.33834586466165417,0
0.6152600799568277,0.806,0.7149693278560335,0.2439632336387293,0.22485207100591717,0.37623762376237624,0.2814814814814815,0
0.6692182986836547,0.843,0.7418170816636412,0.3212777821274458,0.2972972972972973,0.4536082474226804,0.3591836734693878,0
0.639344262295082,0.838,0.7177370620379299,0.22357567282511626,0.23448275862068965,0.4,0.29565217391304344,0
0.6928044713728806,0.858,0.7554600535437509,0.28403317752993884,0.32857142857142857,0.48936170212765956,0.39316239316239315,0
0.6516833942083285,0.826,0.7440843109962219,0.29258890739740184,0.2893081761006289,0.42990654205607476,0.3458646616541353,0
0.6549549549549549,0.849,0.7072720720720721,0.25629731339033335,0.22857142857142856,0.4266666666666667,0.29767441860465116,0
0.6427169124688756,0.839,0.7388790461597395,0.29673074544528905,0.25874125874125875,0.40217391304347827,0.3148936170212766,0
0.6063790560471977,0.827,0.7038221331120944,0.20038793467950886,0.22695035460992907,0.3333333333333333,0.270042194092827,0
0.6043049410029498,0.798,0.6903000553097345,0.2072076243825018,0.19886363636363635,0.3645833333333333,0.25735294117647056,0
0.6780973451327434,0.822,0.7513078447640118,0.29747592289918184,0.2696629213483146,0.5,0.35036496350364965,0
0.6646075774483235,0.843,0.7264001806684734,0.27700241932750047,0.2483221476510067,0.45121951219512196,0.3203463203463204,0
0.6781034239819642,0.84,0.7806937203513222,0.312966214067425,0.28846153846153844,0.4787234042553192,0.36000000000000004,0
0.581598857031529,0.789,0.6787511770627009,0.19836503199034933,0.1896551724137931,0.32038834951456313,0.23826714801444043,0
0.5855164358418155,0.82,0.6669447688970466,0.19437880752916215,0.16,0.3076923076923077,0.2105263157894737,0
0.6208353260003188,0.834,0.7305847813380095,0.23037888882774538,0.20833333333333334,0.36585365853658536,0.2654867256637168,0
0.6515436318067898,0.847,0.7382091592617908,0.23376553278974424,0.22695035460992907,0.42105263157894735,0.29493087557603687,0
0.7217922922148274,0.849,0.8148752655794909,0.3390149220349237,0.2716049382716049,0.5714285714285714,0.3682008368200837,0
0.6177089461061587,0.819,0.7282569347029278,0.2660722642527868,0.23225806451612904,0.3673469387755102,0.2845849802371542,0
0.6436287633272274,0.838,0.7383577567986473,0.29092091555240474,0.2638888888888889,0.40425531914893614,0.319327731092437,0
0.6621927637270367,0.835,0.7172408528828049,0.23056008457709803,0.2484076433121019,0.45348837209302323,0.3209876543209877,0
0.6055555555555556,0.81,0.7376666666666667,0.2687963323547784,0.21875,0.35,0.2692307692307692,0
0.6291658686075464,0.841,0.6710579869756751,0.19028937761890782,0.2518518518518518,0.3695652173913043,0.2995594713656387,0
0.6775985338703109,0.845,0.7458029775102946,0.33836161116368435,0.3087248322147651,0.46938775510204084,0.3724696356275304,0
0.6748709439528023,0.833,0.7850986356932154,0.3408675874316653,0.2822085889570552,0.4791666666666667,0.3552123552123552,0
0.652527229966759,0.835,0.7553441683856472,0.24915514696038418,0.23376623376623376,0.43373493975903615,0.30379746835443033,0
0.6768577956696769,0.844,0.7386573822217386,0.3159470338742218,0.2847682119205298,0.4725274725274725,0.35537190082644626,0
0.6133647430284044,0.822,0.7144328371094859,0.2500109647733605,0.20915032679738563,0.3595505617977528,0.2644628099173554,0
0.6658687846806659,0.842,0.7508190379477508,0.299898084013985,0.2751677852348993,0.45054945054945056,0.3416666666666667,0
0.6488888888888888,0.824,0.7474555555555555,0.3174434098548027,0.2654320987654321,0.43,0.3282442748091603,0
0.6324140652943425,0.829,0.7009089899974099,0.3087736880910113,0.23026315789473684,0.39325842696629215,0.29045643153526973,0
0.6458229044996942,0.823,0.7414066410812615,0.2523750487896704,0.20359281437125748,0.4358974358974359,0.27755102040816326,0
0.7416971916971917,0.867,0.8132844932844934,0.44785438437129077,0.35570469798657717,0.5888888888888889,0.4435146443514644,0
0.5915294004979889,0.817,0.6760857594330589,0.19616491381698184,0.19463087248322147,0.31521739130434784,0.24066390041493776,0
0.6367405978784957,0.843,0.7273995499839281,0.25440404023212654,0.2391304347826087,0.38823529411764707,0.29596412556053814,0
0.6228797935103245,0.84,0.7580890486725664,0.3322256835072239,0.25757575757575757,0.3541666666666667,0.2982456140350877,0
0.6427777777777778,0.813,0.7246333333333335,0.30964183838332293,0.24855491329479767,0.43,0.315018315018315,0
0.6219140465898491,0.809,0.7347952332777128,0.24309866358809756,0.1896551724137931,0.39759036144578314,0.2568093385214008,0
0.6656389795671623,0.851,0.7509974610083423,0.2741935801574928,0.2571428571428571,0.4444444444444444,0.32579185520361986,0
0.634332323715394,0.818,0.7050786439236941,0.22084687882481988,0.20238095238095238,0.4146341463414634,0.27199999999999996,0
0.6994750160516675,0.85,0.8016643376011885,0.3333848839203706,0.29411764705882354,0.5172413793103449,0.37500000000000006,0
0.6385225885225885,0.825,0.7323199023199023,0.28743438558525203,0.23270440251572327,0.4111111111111111,0.2971887550200803,0
0.7037978468899522,0.853,0.7637809011164274,0.32086891889733954,0.304635761589404,0.5227272727272727,0.38493723849372385,0
0.6347266255075366,0.835,0.7042382779909895,0.21485449785097235,0.2080536912751678,0.3974358974358974,0.27312775330396477,0
0.6456521739130435,0.831,0.714735054347826,0.3367544293506458,0.21656050955414013,0.425,0.28691983122362874,0
0.6566360468799493,0.84,0.7326010226707091,0.2825157391608808,0.2876712328767123,0.42857142857142855,0.3442622950819672,0
0.6198539514528523,0.825,0.7147982290977558,0.231906173161381,0.20915032679738563,0.37209302325581395,0.2677824267782427,0
0.6545177045177045,0.845,0.7224358974358973,0.2395285940287382,0.2695035460992908,0.4222222222222222,0.329004329004329,0
0.6370812403217887,0.85,0.7423675894801778,0.2488472485899545,0.2558139534883721,0.3793103448275862,0.3055555555555556,0
0.6586162920452734,0.832,0.7285522610128063,0.2581424613327141,0.23125,0.45121951219512196,0.3057851239669422,0
0.6510983012358618,0.826,0.739693873094895,0.3127188383775826,0.275,0.43137254901960786,0.33587786259541985,0
0.6431957479410074,0.831,0.7329893698525187,0.2716724701058266,0.24836601307189543,0.41304347826086957,0.31020408163265306,0
0.6523809523809524,0.832,0.7389926739926739,0.2157031362952036,0.25,0.43333333333333335,0.3170731707317073,0
0.6816225646990404,0.833,0.7574760104681594,0.3340387649287591,0.28313253012048195,0.49473684210526314,0.3601532567049809,0
0.6387001932401513,0.826,0.7544071795236572,0.3160341333552881,0.24203821656050956,0.40860215053763443,0.304,0
0.6854337108236274,0.846,0.754685044130093,0.30698056719709843,0.26143790849673204,0.49382716049382713,0.3418803418803419,0
0.64792663476874,0.826,0.741259220494418,0.2798641468154755,0.2345679012345679,0.4318181818181818,0.304,0
0.6004787291916005,0.822,0.6970708059816971,0.23738089257531403,0.20408163265306123,0.32967032967032966,0.2521008403361345,0
0.6441362452840215,0.836,0.7383495403581488,0.28386951202383376,0.22666666666666666,0.4146341463414634,0.2931034482758621,0
0.6775577043044292,0.855,0.7346641713453941,0.27912021063114517,0.2805755395683453,0.4642857142857143,0.34977578475336324,0
0.6106101169508242,0.83,0.6861056314874829,0.22655179416267276,0.22857142857142856,0.3404255319148936,0.2735042735042735,0
0.6534188034188034,0.843,0.6941880341880342,0.26067176203194475,0.26573426573426573,0.4222222222222222,0.3261802575107296,0
0.6329707544913196,0.833,0.7162946456673087,0.27539626102691417,0.22972972972972974,0.39080459770114945,0.2893617021276596,0
0.6450980392156863,0.829,0.7274188363870138,0.2851108283509983,0.22784810126582278,0.4235294117647059,0.2962962962962963,0
0.6186063661311186,0.819,0.6943749319986944,0.19901813834736154,0.21518987341772153,0.37362637362637363,0.2730923694779116,0
0.6469785481708485,0.829,0.7253220168550086,0.27183236162220786,0.2484076433121019,0.42391304347826086,0.3132530120481927,0
0.690035029498525,0.852,0.7695888643067846,0.4245779793174797,0.3219178082191781,0.4895833333333333,0.38842975206611574,0
0.6191086691086691,0.817,0.7144810744810745,0.2523646619507472,0.2111801242236025,0.37777777777777777,0.2709163346613546,0
0.7015800481147016,0.844,0.7373880245167375,0.29643883911091523,0.2981366459627329,0.5274725274725275,0.380952380952381,0
0.6305913185079639,0.835,0.7107717164520889,0.2540412290412753,0.22758620689655173,0.38372093023255816,0.2857142857142857,0
0.6898663697104677,0.841,0.7375322066465784,0.3312124356247064,0.32075471698113206,0.5,0.39080459770114945,0
0.6641948441005386,0.838,0.7474845175244159,0.3011671164673725,0.23870967741935484,0.4567901234567901,0.3135593220338983,0
0.6556885850612482,0.846,0.7241756996638592,0.28339210918246094,0.2624113475177305,0.42528735632183906,0.3245614035087719,0
0.6872795150186664,0.859,0.7948761859095113,0.3900907934336365,0.3382352941176471,0.4742268041237113,0.39484978540772536,0
0.6292364433811802,0.82,0.7036420952950557,0.2656921357809925,0.21604938271604937,0.3977272727272727,0.27999999999999997,0
0.6504891037504249,0.846,0.734348050509247,0.25837512563752046,0.2589928057553957,0.41379310344827586,0.3185840707964602,0
0.6333644282692383,0.83,0.7239032465740827,0.293510979553438,0.21568627450980393,0.39759036144578314,0.2796610169491526,0
0.6948050408412467,0.849,0.741733945062892,0.37170928004326254,0.3092105263157895,0.5053763440860215,0.38367346938775515,0
0.6354320101723508,0.828,0.7040827888355933,0.23729469344839468,0.22580645161290322,0.40229885057471265,0.2892561983471075,0
0.6618175287356322,0.836,0.7239284003831418,0.2624612984140686,0.2088607594936709,0.4583333333333333,0.28695652173913044,0
0.6358112242060181,0.837,0.7177262361644141,0.2218562730204317,0.2108843537414966,0.3974358974358974,0.2755555555555556,0
0.6242764667602836,0.82,0.6865260129465356,0.270114412932305,0.2356687898089172,0.38144329896907214,0.2913385826771654,0
0.6496743168286602,0.841,0.7641341407561956,0.3421628823026248,0.2482758620689655,0.4186046511627907,0.3116883116883117,0
0.6322425072878464,0.831,0.7033006891548785,0.19072504328334694,0.21052631578947367,0.3950617283950617,0.27467811158798283,0
0.6682615629984051,0.835,0.7393341307814991,0.3194843405244721,0.2578616352201258,0.4659090909090909,0.3319838056680162,0
0.6723143772073437,0.825,0.7462545948784481,0.353211335508803,0.3058823529411765,0.47706422018348627,0.3727598566308244,0
0.6592388362226335,0.824,0.7505444977401771,0.31911484143243446,0.23668639053254437,0.45977011494252873,0.3125,0
0.6304387905604719,0.82,0.7092205936578172,0.2684934022835384,0.2375,0.3958333333333333,0.29687499999999994,0
0.6754618085593609,0.84,0.7591725611928146,0.2702052719454421,0.26282051282051283,0.47674418604651164,0.3388429752066116,0
0.6817109459283233,0.834,0.7659186020319855,0.33329652498619705,0.2787878787878788,0.4946236559139785,0.35658914728682173,0
0.6480850692169964,0.844,0.702388750600463,0.32035132077899303,0.3014705882352941,0.4019607843137255,0.3445378151260504,0
0.6894848825541895,0.831,0.7444480711807444,0.3317553493835501,0.27325581395348836,0.5164835164835165,0.3574144486692015,0
0.5932172651432717,0.811,0.7018162522333722,0.19677182626548623,0.16666666666666666,0.3333333333333333,0.2222222222222222,0
0.6535812270153523,0.842,0.7474899305352869,0.25889083704872484,0.21621621621621623,0.43243243243243246,0.28828828828828834,0
